timestamp,I0,Q0,I1,Q1,I2,Q2,I3,Q3,I4,Q4,I5,Q5,I6,Q6,I7,Q7,I8,Q8,I9,Q9,I10,Q10,I11,Q11,I12,Q12,I13,Q13,I14,Q14,I15,Q15,I16,Q16,I17,Q17,I18,Q18,I19,Q19,I20,Q20,I21,Q21,I22,Q22,I23,Q23,I24,Q24,I25,Q25,I26,Q26,I27,Q27,I28,Q28,I29,Q29,I30,Q30,I31,Q31,I32,Q32,I33,Q33,I34,Q34,I35,Q35,I36,Q36,I37,Q37,I38,Q38,I39,Q39,I40,Q40,I41,Q41,I42,Q42,I43,Q43,I44,Q44,I45,Q45,I46,Q46,I47,Q47,I48,Q48,I49,Q49,I50,Q50,I51,Q51
2025-05-21 14:21:51.956000,-26,-1,-26,2,-26,3,-25,4,-24,6,-22,8,-21,10,-20,12,-20,15,-20,16,-21,16,-21,16,-22,15,-21,13,-20,11,-17,8,-14,7,-10,6,-7,6,-4,7,-2,8,0,9,1,11,1,12,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-5,-2,-6,-4,-7,-8,-7,-10,-6,-13,-4,-15,-3,-16,-1,-17,1,-16,2,-14,3,-12,2,-8,-1,-5,-4,-3,-9,-1,-14,-1
2025-05-21 14:21:51.966000,-26,-1,-26,2,-26,3,-25,4,-24,6,-22,8,-21,10,-20,12,-20,15,-20,16,-21,16,-21,16,-22,15,-21,13,-20,11,-17,8,-14,7,-10,6,-7,6,-4,7,-2,8,0,9,1,11,1,12,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-5,-2,-6,-4,-7,-8,-7,-10,-6,-13,-4,-15,-3,-16,-1,-17,1,-16,2,-14,3,-12,2,-8,-1,-5,-4,-3,-9,-1,-14,-1
2025-05-21 14:21:51.976000,-26,-1,-26,2,-26,3,-25,4,-24,6,-22,8,-21,10,-20,12,-20,15,-20,16,-21,16,-21,16,-22,15,-21,13,-20,11,-17,8,-14,7,-10,6,-7,6,-4,7,-2,8,0,9,1,11,1,12,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-5,-2,-6,-4,-7,-8,-7,-10,-6,-13,-4,-15,-3,-16,-1,-17,1,-16,2,-14,3,-12,2,-8,-1,-5,-4,-3,-9,-1,-14,-1
2025-05-21 14:21:51.986000,-26,-1,-26,2,-26,3,-25,4,-24,6,-22,8,-21,10,-20,12,-20,15,-20,16,-21,16,-21,16,-22,15,-21,13,-20,11,-17,8,-14,7,-10,6,-7,6,-4,7,-2,8,0,9,1,11,1,12,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-5,-2,-6,-4,-7,-8,-7,-10,-6,-13,-4,-15,-3,-16,-1,-17,1,-16,2,-14,3,-12,2,-8,-1,-5,-4,-3,-9,-1,-14,-1
2025-05-21 14:21:51.997000,-26,-1,-26,2,-26,3,-25,4,-24,6,-22,8,-21,10,-20,12,-20,15,-20,16,-21,16,-21,16,-22,15,-21,13,-20,11,-17,8,-14,7,-10,6,-7,6,-4,7,-2,8,0,9,1,11,1,12,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-5,-2,-6,-4,-7,-8,-7,-10,-6,-13,-4,-15,-3,-16,-1,-17,1,-16,2,-14,3,-12,2,-8,-1,-5,-4,-3,-9,-1,-14,-1
2025-05-21 14:21:52.006000,-26,-1,-26,2,-26,3,-25,4,-24,6,-22,8,-21,10,-20,12,-20,15,-20,16,-21,16,-21,16,-22,15,-21,13,-20,11,-17,8,-14,7,-10,6,-7,6,-4,7,-2,8,0,9,1,11,1,12,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-5,-2,-6,-4,-7,-8,-7,-10,-6,-13,-4,-15,-3,-16,-1,-17,1,-16,2,-14,3,-12,2,-8,-1,-5,-4,-3,-9,-1,-14,-1
2025-05-21 14:21:52.016000,-26,-1,-26,2,-26,3,-25,4,-24,6,-22,8,-21,10,-20,12,-20,15,-20,16,-21,16,-21,16,-22,15,-21,13,-20,11,-17,8,-14,7,-10,6,-7,6,-4,7,-2,8,0,9,1,11,1,12,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-5,-2,-6,-4,-7,-8,-7,-10,-6,-13,-4,-15,-3,-16,-1,-17,1,-16,2,-14,3,-12,2,-8,-1,-5,-4,-3,-9,-1,-14,-1
2025-05-21 14:21:52.026000,18,-22,17,-24,16,-25,14,-25,12,-25,10,-25,7,-25,5,-26,3,-28,2,-29,2,-30,2,-30,4,-30,5,-28,6,-25,6,-21,4,-18,2,-14,-1,-12,-3,-10,-6,-9,-8,-9,-10,-9,-11,-10,-11,-11,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-3,6,-3,10,-2,13,0,14,3,15,5,15,8,14,10,13,11,10,11,8,9,6,7,5,2,5,-3,6,-8,9,-12
2025-05-21 14:21:52.036000,18,-22,17,-24,16,-25,14,-25,12,-25,10,-25,7,-25,5,-26,3,-28,2,-29,2,-30,2,-30,4,-30,5,-28,6,-25,6,-21,4,-18,2,-14,-1,-12,-3,-10,-6,-9,-8,-9,-10,-9,-11,-10,-11,-11,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-3,6,-3,10,-2,13,0,14,3,15,5,15,8,14,10,13,11,10,11,8,9,6,7,5,2,5,-3,6,-8,9,-12
2025-05-21 14:21:52.046000,18,-22,17,-24,16,-25,14,-25,12,-25,10,-25,7,-25,5,-26,3,-28,2,-29,2,-30,2,-30,4,-30,5,-28,6,-25,6,-21,4,-18,2,-14,-1,-12,-3,-10,-6,-9,-8,-9,-10,-9,-11,-10,-11,-11,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-3,6,-3,10,-2,13,0,14,3,15,5,15,8,14,10,13,11,10,11,8,9,6,7,5,2,5,-3,6,-8,9,-12
