timestamp,I0,Q0,I1,Q1,I2,Q2,I3,Q3,I4,Q4,I5,Q5,I6,Q6,I7,Q7,I8,Q8,I9,Q9,I10,Q10,I11,Q11,I12,Q12,I13,Q13,I14,Q14,I15,Q15,I16,Q16,I17,Q17,I18,Q18,I19,Q19,I20,Q20,I21,Q21,I22,Q22,I23,Q23,I24,Q24,I25,Q25,I26,Q26,I27,Q27,I28,Q28,I29,Q29,I30,Q30,I31,Q31,I32,Q32,I33,Q33,I34,Q34,I35,Q35,I36,Q36,I37,Q37,I38,Q38,I39,Q39,I40,Q40,I41,Q41,I42,Q42,I43,Q43,I44,Q44,I45,Q45,I46,Q46,I47,Q47,I48,Q48,I49,Q49,I50,Q50,I51,Q51
2025-05-21 14:20:30.436000,26,-7,26,-9,26,-11,25,-12,24,-13,22,-14,20,-15,18,-18,17,-20,17,-22,17,-23,18,-23,19,-22,19,-19,18,-17,16,-14,13,-11,9,-10,5,-10,2,-10,0,-10,-2,-11,-4,-12,-4,-14,-4,-15,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,2,8,5,9,8,9,11,8,14,6,16,4,17,2,17,0,15,-1,12,-1,9,1,5,4,1,9,-2,14,-4
2025-05-21 14:20:30.446000,26,-7,26,-9,26,-11,25,-12,24,-13,22,-14,20,-15,18,-18,17,-20,17,-22,17,-23,18,-23,19,-22,19,-19,18,-17,16,-14,13,-11,9,-10,5,-10,2,-10,0,-10,-2,-11,-4,-12,-4,-14,-4,-15,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,2,8,5,9,8,9,11,8,14,6,16,4,17,2,17,0,15,-1,12,-1,9,1,5,4,1,9,-2,14,-4
2025-05-21 14:20:30.456000,26,-7,26,-9,26,-11,25,-12,24,-13,22,-14,20,-15,18,-18,17,-20,17,-22,17,-23,18,-23,19,-22,19,-19,18,-17,16,-14,13,-11,9,-10,5,-10,2,-10,0,-10,-2,-11,-4,-12,-4,-14,-4,-15,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,2,8,5,9,8,9,11,8,14,6,16,4,17,2,17,0,15,-1,12,-1,9,1,5,4,1,9,-2,14,-4
2025-05-21 14:20:30.466000,26,-7,26,-9,26,-11,25,-12,24,-13,22,-14,20,-15,18,-18,17,-20,17,-22,17,-23,18,-23,19,-22,19,-19,18,-17,16,-14,13,-11,9,-10,5,-10,2,-10,0,-10,-2,-11,-4,-12,-4,-14,-4,-15,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,2,8,5,9,8,9,11,8,14,6,16,4,17,2,17,0,15,-1,12,-1,9,1,5,4,1,9,-2,14,-4
2025-05-21 14:20:30.476000,26,-7,26,-9,26,-11,25,-12,24,-13,22,-14,20,-15,18,-18,17,-20,17,-22,17,-23,18,-23,19,-22,19,-19,18,-17,16,-14,13,-11,9,-10,5,-10,2,-10,0,-10,-2,-11,-4,-12,-4,-14,-4,-15,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,2,8,5,9,8,9,11,8,14,6,16,4,17,2,17,0,15,-1,12,-1,9,1,5,4,1,9,-2,14,-4
2025-05-21 14:20:30.486000,22,8,24,6,25,5,25,4,24,2,23,1,22,-2,22,-4,22,-6,23,-8,24,-9,24,-8,24,-7,23,-5,21,-4,18,-3,15,-2,11,-3,8,-4,6,-6,4,-8,3,-10,3,-11,3,-12,4,-13,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,3,8,2,11,0,13,-2,14,-4,15,-6,14,-7,13,-8,11,-7,9,-5,6,-1,4,3,3,7,3,12,5
2025-05-21 14:20:30.496000,22,8,24,6,25,5,25,4,24,2,23,1,22,-2,22,-4,22,-6,23,-8,24,-9,24,-8,24,-7,23,-5,21,-4,18,-3,15,-2,11,-3,8,-4,6,-6,4,-8,3,-10,3,-11,3,-12,4,-13,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,3,8,2,11,0,13,-2,14,-4,15,-6,14,-7,13,-8,11,-7,9,-5,6,-1,4,3,3,7,3,12,5
2025-05-21 14:20:30.506000,22,8,24,6,25,5,25,4,24,2,23,1,22,-2,22,-4,22,-6,23,-8,24,-9,24,-8,24,-7,23,-5,21,-4,18,-3,15,-2,11,-3,8,-4,6,-6,4,-8,3,-10,3,-11,3,-12,4,-13,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,3,8,2,11,0,13,-2,14,-4,15,-6,14,-7,13,-8,11,-7,9,-5,6,-1,4,3,3,7,3,12,5
2025-05-21 14:20:30.516000,16,22,18,21,20,20,21,19,21,17,22,15,22,13,23,11,24,9,26,8,27,8,28,9,27,10,25,11,22,11,18,10,15,8,12,5,10,2,9,-1,9,-4,9,-7,10,-8,11,-9,12,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,7,-2,10,-5,12,-8,13,-11,13,-13,12,-15,11,-15,9,-15,6,-12,4,-9,3,-4,3,0,5,5,8,8,12
2025-05-21 14:20:30.526000,16,22,18,21,20,20,21,19,21,17,22,15,22,13,23,11,24,9,26,8,27,8,28,9,27,10,25,11,22,11,18,10,15,8,12,5,10,2,9,-1,9,-4,9,-7,10,-8,11,-9,12,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,7,-2,10,-5,12,-8,13,-11,13,-13,12,-15,11,-15,9,-15,6,-12,4,-9,3,-4,3,0,5,5,8,8,12
