timestamp,I0,Q0,I1,Q1,I2,Q2,I3,Q3,I4,Q4,I5,Q5,I6,Q6,I7,Q7,I8,Q8,I9,Q9,I10,Q10,I11,Q11,I12,Q12,I13,Q13,I14,Q14,I15,Q15,I16,Q16,I17,Q17,I18,Q18,I19,Q19,I20,Q20,I21,Q21,I22,Q22,I23,Q23,I24,Q24,I25,Q25,I26,Q26,I27,Q27,I28,Q28,I29,Q29,I30,Q30,I31,Q31,I32,Q32,I33,Q33,I34,Q34,I35,Q35,I36,Q36,I37,Q37,I38,Q38,I39,Q39,I40,Q40,I41,Q41,I42,Q42,I43,Q43,I44,Q44,I45,Q45,I46,Q46,I47,Q47,I48,Q48,I49,Q49,I50,Q50,I51,Q51
2025-05-21 14:20:47.076000,-23,15,-22,18,-22,19,-21,20,-19,20,-17,20,-15,21,-13,22,-11,24,-11,25,-10,26,-11,26,-12,26,-12,24,-12,21,-11,18,-9,15,-6,12,-3,11,-1,10,2,9,4,9,6,10,7,11,7,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-5,1,-8,0,-11,-2,-13,-4,-14,-7,-14,-10,-13,-12,-12,-14,-9,-15,-7,-14,-5,-12,-4,-8,-4,-4,-6,1,-9,5,-13,9
2025-05-21 14:20:47.086000,-4,27,-2,28,0,29,1,28,2,27,4,26,6,25,8,24,10,24,11,24,12,25,12,26,11,26,9,25,7,23,5,20,5,16,5,12,5,9,7,6,8,4,10,2,12,2,13,2,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,4,-5,5,-9,6,-12,5,-15,4,-17,2,-18,0,-18,-2,-17,-4,-15,-5,-12,-5,-9,-3,-6,0,-4,5,-3,10,-3,15
2025-05-21 14:20:47.096000,25,-10,25,-12,25,-14,24,-15,23,-15,21,-16,19,-17,17,-20,16,-22,15,-23,15,-24,16,-24,17,-23,17,-21,16,-18,14,-15,12,-12,8,-11,5,-10,2,-10,-1,-11,-3,-11,-4,-12,-5,-13,-5,-14,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-1,7,1,9,4,10,7,10,10,10,13,8,15,6,16,4,16,2,14,1,11,1,8,2,4,5,0,9,-3,14,-6
2025-05-21 14:20:47.106000,25,-10,25,-12,25,-14,24,-15,23,-15,21,-16,19,-17,17,-20,16,-22,15,-23,15,-24,16,-24,17,-23,17,-21,16,-18,14,-15,12,-12,8,-11,5,-10,2,-10,-1,-11,-3,-11,-4,-12,-5,-13,-5,-14,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-1,7,1,9,4,10,7,10,10,10,13,8,15,6,16,4,16,2,14,1,11,1,8,2,4,5,0,9,-3,14,-6
2025-05-21 14:20:47.116000,25,-10,25,-12,25,-14,24,-15,23,-15,21,-16,19,-26,-1,-26,-3,-27,-5,-28,-6,-28,-6,-29,-4,-28,-3,-27,-1,-25,0,-22,-1,-18,-2,-14,-4,-11,-6,-9,-8,-7,-10,-6,-11,-6,-13,-6,-13,-7,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-4,6,-4,9,-4,12,-2,14,0,16,2,16,5,16,7,14,8,11,8,9,7,6,5,4,1,4,-4,4,-9,6,-14
2025-05-21 14:20:47.126000,-27,6,-27,9,-27,11,-26,12,-25,12,-23,13,-21,15,-19,17,-18,19,-18,21,-18,22,-19,22,-19,21,-19,19,-19,16,-17,13,-13,11,-9,9,-6,9,-3,9,-1,9,1,10,2,11,3,12,3,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-6,-1,-8,-3,-9,-6,-10,-9,-10,-12,-9,-15,-8,-17,-6,-18,-3,-17,-1,-15,-1,-13,-1,-9,-3,-5,-6,-1,-10,2,-16,3
2025-05-21 14:20:47.136000,26,6,27,4,28,2,28,1,28,0,26,-1,25,-4,25,-6,24,-9,25,-11,26,-11,27,-11,27,-10,26,-8,24,-6,20,-4,16,-4,12,-4,9,-6,7,-7,5,-9,3,-11,3,-12,3,-14,3,-15,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,5,8,4,12,2,14,0,16,-2,17,-4,17,-6,16,-7,13,-6,10,-4,7,-1,5,3,3,9,3,14,3
2025-05-21 14:20:47.146000,26,6,27,4,28,2,28,1,28,0,26,-1,25,-4,25,-6,24,-9,25,-11,26,-11,27,-11,27,-10,26,-8,24,-6,20,-4,16,-4,12,-4,9,-6,7,-7,5,-9,3,-11,3,-12,3,-14,3,-15,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,5,8,4,12,2,14,0,16,-2,17,-4,17,-6,16,-7,13,-6,10,-4,7,-1,5,3,3,9,3,14,3
2025-05-21 14:20:47.156000,-12,-22,-14,-21,-15,-21,-16,-20,-17,-19,-17,-17,-18,-15,-19,-13,-21,-12,-22,-11,-24,-11,-24,-12,-23,-12,-21,-13,-19,-13,-16,-11,-13,-9,-11,-7,-10,-4,-9,-1,-9,2,-10,4,-10,5,-11,6,-12,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-5,0,-7,3,-9,5,-11,8,-11,11,-10,13,-9,13,-8,14,-6,12,-4,10,-2,7,-2,3,-3,0,-6,-4,-9,-6,-13
2025-05-21 14:20:47.166000,-12,-22,-14,-21,-15,-21,-16,-20,-17,-19,-17,-17,-18,-15,-19,-13,-21,-12,-22,-11,-24,-11,-24,-12,-23,-12,-21,-13,-19,-13,-16,-11,-13,-9,-11,-7,-10,-4,-9,-1,-9,2,-10,4,-10,5,-11,6,-12,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-5,0,-7,3,-9,5,-11,8,-11,11,-10,13,-9,13,-8,14,-6,12,-4,10,-2,7,-2,3,-3,0,-6,-4,-9,-6,-13
