timestamp,I0,Q0,I1,Q1,I2,Q2,I3,Q3,I4,Q4,I5,Q5,I6,Q6,I7,Q7,I8,Q8,I9,Q9,I10,Q10,I11,Q11,I12,Q12,I13,Q13,I14,Q14,I15,Q15,I16,Q16,I17,Q17,I18,Q18,I19,Q19,I20,Q20,I21,Q21,I22,Q22,I23,Q23,I24,Q24,I25,Q25,I26,Q26,I27,Q27,I28,Q28,I29,Q29,I30,Q30,I31,Q31,I32,Q32,I33,Q33,I34,Q34,I35,Q35,I36,Q36,I37,Q37,I38,Q38,I39,Q39,I40,Q40,I41,Q41,I42,Q42,I43,Q43,I44,Q44,I45,Q45,I46,Q46,I47,Q47,I48,Q48,I49,Q49,I50,Q50,I51,Q51
2025-05-21 14:22:00.926000,20,17,22,15,24,13,24,12,24,11,24,8,24,6,24,3,25,1,27,-1,28,-1,29,0,29,1,27,2,24,4,21,4,17,3,13,1,10,-1,8,-4,7,-7,7,-9,6,-10,7,-12,8,-12,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,6,1,10,-2,12,-4,14,-7,15,-9,15,-12,14,-13,12,-12,10,-11,8,-8,6,-4,5,1,5,6,6,10,9
2025-05-21 14:22:00.936000,20,17,22,15,24,13,24,12,24,11,24,8,24,6,24,3,25,1,27,-1,28,-1,29,0,29,1,27,2,24,4,21,4,17,3,13,1,10,-1,8,-4,7,-7,7,-9,6,-10,7,-12,8,-12,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,6,1,10,-2,12,-4,14,-7,15,-9,15,-12,14,-13,12,-12,10,-11,8,-8,6,-4,5,1,5,6,6,10,9
2025-05-21 14:22:00.946000,-11,24,-9,26,-7,27,-6,27,-4,26,-2,25,0,24,3,24,6,25,8,26,9,27,8,28,7,28,5,27,2,25,1,21,1,17,2,13,3,10,5,7,7,5,10,4,11,3,12,4,13,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,3,-6,4,-10,3,-14,2,-16,1,-18,-2,-18,-5,-18,-7,-16,-8,-14,-9,-12,-8,-9,-6,-7,-2,-5,2,-5,8,-7,13
2025-05-21 14:22:00.956000,8,29,11,28,14,27,15,27,17,25,18,22,19,20,21,18,24,16,26,16,27,16,27,17,27,19,24,19,21,18,17,16,14,13,11,9,10,5,10,1,10,-2,11,-5,12,-6,13,-7,14,-7,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-3,7,-7,10,-10,11,-14,11,-17,10,-19,8,-20,6,-20,3,-18,1,-15,0,-12,0,-7,2,-3,6,1,10,3,15
2025-05-21 14:22:00.966000,8,29,11,28,14,27,15,27,17,25,18,22,19,20,21,18,24,16,26,16,27,16,27,17,27,19,24,19,21,18,17,16,14,13,11,9,10,5,10,1,10,-2,11,-5,12,-6,13,-7,14,-7,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-3,7,-7,10,-10,11,-14,11,-17,10,-19,8,-20,6,-20,3,-18,1,-15,0,-12,0,-7,2,-3,6,1,10,3,15
2025-05-21 14:22:00.976000,8,29,11,28,14,27,15,27,17,25,18,22,19,20,21,18,24,16,26,16,27,16,27,17,27,19,24,19,21,18,17,16,14,13,11,9,10,5,10,1,10,-2,11,-5,12,-6,13,-7,14,-7,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-3,7,-7,10,-10,11,-14,11,-17,10,-19,8,-20,6,-20,3,-18,1,-15,0,-12,0,-7,2,-3,6,1,10,3,15
2025-05-21 14:22:00.986000,8,29,11,28,14,27,15,27,17,25,18,22,19,20,21,18,24,16,26,16,27,16,27,17,27,19,24,19,21,18,17,16,14,13,11,9,10,5,10,1,10,-2,11,-5,12,-6,13,-7,14,-7,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-3,7,-7,10,-10,11,-14,11,-17,10,-19,8,-20,6,-20,3,-18,1,-15,0,-12,0,-7,2,-3,6,1,10,3,15
2025-05-21 14:22:00.996000,24,-10,24,-13,23,-15,22,-16,21,-17,19,-18,16,-19,14,-21,13,-23,12,-25,12,-26,13,-26,14,-25,15,-23,15,-20,13,-17,11,-14,7,-12,3,-10,0,-10,-2,-10,-4,-11,-6,-11,-7,-13,-7,-14,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-1,7,1,9,3,10,7,11,10,10,13,9,15,7,16,5,16,3,15,2,12,2,9,2,5,5,1,8,-2,13,-5
2025-05-21 14:22:01.006000,24,-10,24,-13,23,-15,22,-16,21,-17,19,-18,16,-19,14,-21,13,-23,12,-25,12,-26,13,-26,14,-25,15,-23,15,-20,13,-17,11,-14,7,-12,3,-10,0,-10,-2,-10,-4,-11,-6,-11,-7,-13,-7,-14,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-1,7,1,9,3,10,7,11,10,10,13,9,15,7,16,5,16,3,15,2,12,2,9,2,5,5,1,8,-2,13,-5
2025-05-21 14:22:01.016000,24,-10,24,-13,23,-15,22,-16,21,-17,19,-18,16,-19,14,-21,13,-23,12,-25,12,-26,13,-26,14,-25,15,-23,15,-20,13,-17,11,-14,7,-12,3,-10,0,-10,-2,-10,-4,-11,-6,-11,-7,-13,-7,-14,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-1,7,1,9,3,10,7,11,10,10,13,9,15,7,16,5,16,3,15,2,12,2,9,2,5,5,1,8,-2,13,-5
2025-05-21 14:22:01.026000,24,-10,24,-13,23,-15,22,-16,21,-17,19,-18,16,-19,14,-21,13,-23,12,-25,12,-26,13,-26,14,-25,15,-23,15,-20,13,-17,11,-14,7,-12,3,-10,0,-10,-2,-10,-4,-11,-6,-11,-7,-13,-7,-14,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-1,7,1,9,3,10,7,11,10,10,13,9,15,7,16,5,16,3,15,2,12,2,9,2,5,5,1,8,-2,13,-5
2025-05-21 14:22:01.036000,24,-10,24,-13,23,-15,22,-16,21,-17,19,-18,16,-19,14,-21,13,-23,12,-25,12,-26,13,-26,14,-25,15,-23,15,-20,13,-17,11,-14,7,-12,3,-10,0,-10,-2,-10,-4,-11,-6,-11,-7,-13,-7,-14,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-2,7,-2,10,0,12,3,14,6,14,9,14,11,12,13,10,14,8,13,6,11,5,8,4,4,5,-1,8,-5,11,-9
2025-05-21 14:22:01.046000,22,-17,20,-19,19,-21,18,-21,16,-22,14,-22,12,-23,10,-25,8,-26,7,-28,7,-29,8,-29,9,-28,10,-26,11,-23,10,-20,8,-16,5,-13,2,-11,-1,-10,-4,-10,-6,-10,-8,-11,-9,-12,-9,-12,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-2,7,-2,10,0,12,3,14,6,14,9,14,11,12,13,10,14,8,13,6,11,5,8,4,4,5,-1,8,-5,11,-9
2025-05-21 14:22:01.056000,-21,18,-19,20,-18,22,-17,22,-15,22,-13,23,-10,23,-8,24,-6,26,-5,28,-4,29,-5,29,-6,28,-8,27,-8,24,-8,20,-6,16,-4,12,-1,10,2,9,4,8,7,8,9,8,10,9,10,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-5,2,-8,1,-11,-1,-14,-3,-15,-6,-16,-9,-15,-12,-14,-14,-12,-14,-10,-14,-8,-12,-6,-8,-6,-4,-6,0,-8,5,-12,9
2025-05-21 14:22:01.066000,-21,18,-19,20,-18,22,-17,22,-15,22,-13,23,-10,23,-8,24,-6,26,-5,28,-4,29,-5,29,-6,28,-8,27,-8,24,-8,20,-6,16,-4,12,-1,10,2,9,4,8,7,8,9,8,10,9,10,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-5,2,-8,1,-11,-1,-14,-3,-15,-6,-16,-9,-15,-12,-14,-14,-12,-14,-10,-14,-8,-12,-6,-8,-6,-4,-6,0,-8,5,-12,9
2025-05-21 14:22:01.076000,-21,18,-19,20,-18,22,-17,22,-15,22,-13,23,-10,23,-8,24,-6,26,-5,28,-4,29,-5,29,-6,28,-8,27,-8,24,-8,20,-6,16,-4,12,-1,10,2,9,4,8,7,8,9,8,10,9,10,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-5,2,-8,1,-11,-1,-14,-3,-15,-6,-16,-9,-15,-12,-14,-14,-12,-14,-10,-14,-8,-12,-6,-8,-6,-4,-6,0,-8,5,-12,9
2025-05-21 14:22:01.086000,-21,18,-19,20,-18,22,-17,22,-15,22,-13,23,-10,23,-8,24,-6,26,-5,28,-4,29,-5,29,-6,28,-8,27,-8,24,-8,20,-6,16,-4,12,-1,10,2,9,4,8,7,8,9,8,10,9,10,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-5,2,-8,1,-11,-1,-14,-3,-15,-6,-16,-9,-15,-12,-14,-14,-12,-14,-10,-14,-8,-12,-6,-8,-6,-4,-6,0,-8,5,-12,9
2025-05-21 14:22:01.096000,7,25,10,25,12,24,14,23,15,22,16,20,17,18,19,16,21,15,22,15,23,15,24,16,23,17,21,17,18,17,14,15,12,12,10,8,9,5,9,1,9,-2,10,-4,11,-5,12,-5,13,-6,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-2,7,-5,9,-8,10,-12,10,-15,10,-17,8,-18,6,-18,4,-17,2,-14,1,-10,1,-7,2,-3,5,1,8,3,13
