timestamp,I0,Q0,I1,Q1,I2,Q2,I3,Q3,I4,Q4,I5,Q5,I6,Q6,I7,Q7,I8,Q8,I9,Q9,I10,Q10,I11,Q11,I12,Q12,I13,Q13,I14,Q14,I15,Q15,I16,Q16,I17,Q17,I18,Q18,I19,Q19,I20,Q20,I21,Q21,I22,Q22,I23,Q23,I24,Q24,I25,Q25,I26,Q26,I27,Q27,I28,Q28,I29,Q29,I30,Q30,I31,Q31,I32,Q32,I33,Q33,I34,Q34,I35,Q35,I36,Q36,I37,Q37,I38,Q38,I39,Q39,I40,Q40,I41,Q41,I42,Q42,I43,Q43,I44,Q44,I45,Q45,I46,Q46,I47,Q47,I48,Q48,I49,Q49,I50,Q50,I51,Q51
2025-05-21 14:17:13.916000,26,3,27,1,28,-1,28,-2,27,-3,26,-5,25,-7,24,-9,24,-11,24,-13,25,-14,25,-13,25,-12,24,-10,22,-8,19,-6,15,-6,12,-6,8,-7,6,-8,4,-10,3,-11,2,-12,1,-14,2,-14,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,4,5,8,5,11,3,14,2,16,-1,17,-3,17,-5,16,-5,14,-5,11,-3,8,0,5,4,3,9,2,14,2
2025-05-21 14:17:13.927000,26,3,27,1,28,-1,28,-2,27,-3,26,-5,25,-7,24,-9,24,-11,24,-13,25,-14,25,-13,25,-12,24,-10,22,-8,19,-6,15,-6,12,-6,8,-7,6,-8,4,-10,3,-11,2,-12,1,-14,2,-14,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,4,5,8,5,11,3,14,2,16,-1,17,-3,17,-5,16,-5,14,-5,11,-3,8,0,5,4,3,9,2,14,2
2025-05-21 14:17:13.946000,10,-25,8,-27,7,-28,5,-28,4,-28,3,-27,0,-27,-2,-27,-4,-27,-6,-28,-7,-28,-6,-29,-5,-28,-3,-27,-2,-25,-1,-21,-1,-18,-2,-14,-4,-11,-6,-9,-8,-7,-10,-6,-11,-6,-13,-6,-13,-7,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-4,6,-4,9,-4,12,-3,14,-1,16,2,16,4,16,7,14,8,12,8,9,7,7,5,4,1,3,-4,4,-9,6,-14
2025-05-21 14:17:13.956000,10,-25,8,-27,7,-28,5,-28,4,-28,3,-27,0,-27,-2,-27,-4,-27,-6,-28,-7,-28,-6,-29,-5,-28,-3,-27,-2,-25,-1,-21,-1,-18,-2,-14,-4,-11,-6,-9,-8,-7,-10,-6,-11,-6,-13,-6,-13,-7,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-4,6,-4,9,-4,12,-3,14,-1,16,2,16,4,16,7,14,8,12,8,9,7,7,5,4,1,3,-4,4,-9,6,-14
2025-05-21 14:17:13.966000,-24,-5,-25,-3,-26,-2,-26,-1,-26,1,-25,2,-24,4,-23,6,-23,7,-23,9,-24,10,-24,9,-24,8,-23,7,-21,5,-18,4,-15,3,-12,4,-9,5,-6,6,-5,7,-4,9,-3,10,-3,11,-3,12,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-4,-3,-5,-5,-5,-8,-4,-11,-3,-14,-2,-15,0,-16,2,-16,4,-15,5,-13,4,-10,3,-8,0,-5,-4,-3,-9,-3,-14,-3
2025-05-21 14:17:13.976000,2,-27,0,-29,-2,-29,-3,-29,-5,-28,-6,-27,-8,-26,-10,-25,-12,-25,-14,-25,-15,-25,-15,-26,-13,-26,-11,-25,-9,-23,-8,-20,-7,-17,-7,-13,-7,-10,-8,-7,-10,-4,-11,-2,-13,-1,-14,-1,-15,-2,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-5,4,-6,8,-6,11,-6,14,-5,16,-3,17,0,17,2,16,4,14,4,11,4,8,3,5,-1,3,-5,1,-10,2,-15
2025-05-21 14:17:13.986000,2,-27,0,-29,-2,-29,-3,-29,-5,-28,-6,-27,-8,-26,-10,-25,-12,-25,-14,-25,-15,-25,-15,-26,-13,-26,-11,-25,-9,-23,-8,-20,-7,-17,-7,-13,-7,-10,-8,-7,-10,-4,-11,-2,-13,-1,-14,-1,-15,-2,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-5,4,-6,8,-6,11,-6,14,-5,16,-3,17,0,17,2,16,4,14,4,11,4,8,3,5,-1,3,-5,1,-10,2,-15
2025-05-21 14:17:13.996000,2,-27,0,-29,-2,-29,-3,-29,-5,-28,-6,-27,-8,-26,-10,-25,-12,-25,-14,-25,-15,-25,-15,-26,-13,-26,-11,-25,-9,-23,-8,-20,-7,-17,-7,-13,-7,-10,-8,-7,-10,-4,-11,-2,-13,-1,-14,-1,-15,-2,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-5,4,-6,8,-6,11,-6,14,-5,16,-3,17,0,17,2,16,4,14,4,11,4,8,3,5,-1,3,-5,1,-10,2,-15
2025-05-21 14:17:14.006000,-2,-25,-4,-25,-5,-26,-7,-25,-8,-25,-9,-23,-10,-22,-12,-21,-13,-21,-15,-21,-16,-21,-16,-22,-14,-22,-12,-21,-10,-20,-8,-17,-7,-14,-7,-11,-7,-8,-8,-5,-9,-3,-11,-2,-12,-1,-13,-1,-13,-1,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-5,3,-6,5,-7,8,-8,11,-7,13,-6,14,-4,15,-2,14,-1,13,1,10,1,7,0,4,-2,2,-5,0,-9,-1,-14
2025-05-21 14:17:14.016000,5,26,7,27,9,27,10,26,12,25,13,23,14,22,16,20,17,19,19,19,20,19,20,20,19,20,17,20,14,19,12,16,10,13,9,10,8,6,9,3,10,0,10,-2,12,-3,13,-3,13,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-3,6,-7,8,-10,8,-13,8,-16,7,-17,5,-18,3,-17,1,-15,-1,-13,-2,-9,-1,-5,1,-2,5,1,9,2,14
2025-05-21 14:17:14.026000,-15,-24,-18,-23,-19,-23,-20,-22,-21,-20,-21,-18,-22,-16,-23,-14,-24,-13,-26,-12,-27,-12,-27,-12,-26,-13,-24,-14,-21,-13,-18,-12,-15,-10,-12,-7,-11,-4,-10,-1,-10,2,-11,4,-11,6,-12,6,-13,7,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-6,0,-8,2,-11,5,-12,8,-13,11,-12,13,-11,14,-10,15,-8,14,-6,11,-4,8,-3,3,-4,-1,-6,-5,-9,-8,-13
2025-05-21 14:17:14.036000,25,-10,25,-13,25,-14,24,-15,23,-15,21,-16,19,-18,18,-20,17,-22,16,-23,16,-24,17,-24,17,-22,17,-20,16,-18,14,-15,11,-12,8,-11,5,-10,2,-10,-1,-11,-3,-12,-4,-12,-5,-13,-5,-14,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5,-1,7,1,9,4,10,7,10,10,9,13,8,15,6,16,4,16,2,15,1,12,1,8,2,4,5,0,9,-3,14,-6
2025-05-21 14:17:14.046000,19,19,21,18,23,17,24,16,24,15,24,12,24,10,24,8,25,6,26,5,28,5,28,5,27,6,25,7,22,8,19,7,15,5,12,3,11,0,9,-2,9,-5,8,-7,9,-9,9,-10,10,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,7,-1,10,-3,12,-6,14,-8,14,-11,13,-13,12,-14,10,-13,8,-11,6,-8,4,-4,4,1,5,6,7,10,10
