timestamp,I0,Q0,I1,Q1,I2,Q2,I3,Q3,I4,Q4,I5,Q5,I6,Q6,I7,Q7,I8,Q8,I9,Q9,I10,Q10,I11,Q11,I12,Q12,I13,Q13,I14,Q14,I15,Q15,I16,Q16,I17,Q17,I18,Q18,I19,Q19,I20,Q20,I21,Q21,I22,Q22,I23,Q23,I24,Q24,I25,Q25,I26,Q26,I27,Q27,I28,Q28,I29,Q29,I30,Q30,I31,Q31,I32,Q32,I33,Q33,I34,Q34,I35,Q35,I36,Q36,I37,Q37,I38,Q38,I39,Q39,I40,Q40,I41,Q41,I42,Q42,I43,Q43,I44,Q44,I45,Q45,I46,Q46,I47,Q47,I48,Q48,I49,Q49,I50,Q50,I51,Q51
2025-05-21 14:17:15.516000,-24,13,-23,15,-23,17,-22,18,-20,18,-18,19,-16,20,-14,22,-13,23,-13,25,-13,25,-13,25,-14,25,-14,23,-13,20,-12,17,-10,14,-6,11,-3,10,0,9,2,9,4,9,6,10,7,11,7,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-6,0,-8,-2,-10,-4,-11,-7,-12,-10,-12,-13,-10,-15,-9,-16,-7,-16,-5,-15,-3,-13,-3,-9,-3,-5,-5,-1,-9,3,-14,6
2025-05-21 14:17:15.526000,-24,13,-23,15,-23,17,-22,18,-20,18,-18,19,-16,20,-14,22,-13,23,-13,25,-13,25,-13,25,-14,25,-14,23,-13,20,-12,17,-10,14,-6,11,-3,10,0,9,2,9,4,9,6,10,7,11,7,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-6,0,-8,-2,-10,-4,-11,-7,-12,-10,-12,-13,-10,-15,-9,-16,-7,-16,-5,-15,-3,-13,-3,-9,-3,-5,-5,-1,-9,3,-14,6
2025-05-21 14:17:15.536000,0,27,2,27,4,28,5,28,7,27,8,25,10,24,11,23,13,22,15,22,16,23,16,24,15,24,13,23,10,21,8,18,7,15,7,11,7,8,8,5,9,2,11,1,12,0,13,-1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,4,-5,5,-8,6,-11,6,-14,6,-17,4,-18,2,-18,0,-18,-2,-16,-3,-13,-4,-10,-3,-6,0,-3,4,-1,9,-1,14
2025-05-21 14:17:15.546000,0,27,2,27,4,28,5,28,7,27,8,25,10,24,11,23,13,22,15,22,16,23,16,24,15,24,13,23,10,21,8,18,7,15,7,11,7,8,8,5,9,2,11,1,12,0,13,-1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,4,-5,5,-8,6,-11,6,-14,6,-17,4,-18,2,-18,0,-18,-2,-16,-3,-13,-4,-10,-3,-6,0,-3,4,-1,9,-1,14
2025-05-21 14:17:15.556000,0,27,2,27,4,28,5,28,7,27,8,25,10,24,11,23,13,22,15,22,16,23,16,24,15,24,13,23,10,21,8,18,7,15,7,11,7,8,8,5,9,2,11,1,12,0,13,-1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,4,-5,5,-8,6,-11,6,-14,6,-17,4,-18,2,-18,0,-18,-2,-16,-3,-13,-4,-10,-3,-6,0,-3,4,-1,9,-1,14
2025-05-21 14:17:15.566000,23,-14,22,-17,22,-18,21,-19,20,-19,18,-20,16,-21,14,-23,12,-24,12,-26,12,-26,12,-26,13,-25,14,-23,13,-20,11,-17,9,-14,6,-12,3,-11,0,-11,-2,-10,-4,-10,-6,-11,-7,-12,-7,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-1,7,0,9,2,11,5,12,8,11,11,11,13,9,14,7,15,5,14,3,11,2,8,3,4,5,-1,8,-5,12,-8
2025-05-21 14:17:15.576000,-17,-22,-20,-21,-21,-21,-22,-20,-23,-19,-23,-17,-23,-14,-24,-12,-25,-11,-27,-10,-28,-10,-28,-10,-27,-11,-25,-12,-22,-12,-19,-11,-15,-9,-13,-6,-11,-3,-10,0,-10,3,-10,5,-11,7,-11,8,-12,8,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-6,-1,-8,1,-11,4,-13,7,-14,10,-14,12,-13,13,-11,14,-9,13,-7,11,-5,8,-4,3,-4,-1,-6,-5,-9,-9,-12
2025-05-21 14:17:15.586000,-10,-25,-12,-25,-14,-25,-15,-25,-16,-24,-17,-22,-18,-20,-19,-18,-21,-16,-23,-16,-24,-16,-24,-17,-23,-18,-21,-18,-18,-17,-15,-15,-13,-12,-11,-9,-10,-5,-10,-2,-10,0,-11,3,-12,4,-13,5,-14,5,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,-6,1,-7,4,-9,8,-10,11,-10,13,-9,15,-8,16,-6,16,-4,14,-2,12,-1,8,-1,4,-3,1,-6,-2,-10,-5,-14
2025-05-21 14:17:15.596000,-10,-25,-12,-25,-14,-25,-15,-25,-16,-24,-17,-22,-18,-20,-19,-18,-21,-16,-23,-16,-24,-16,-24,-17,-23,-18,-21,-18,-18,-17,-15,-15,-13,-12,-11,-9,-10,-5,-10,-2,-10,0,-11,3,-12,4,-13,5,-14,5,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,-6,1,-7,4,-9,8,-10,11,-10,13,-9,15,-8,16,-6,16,-4,14,-2,12,-1,8,-1,4,-3,1,-6,-2,-10,-5,-14
2025-05-21 14:17:15.607000,30,-3,30,-6,31,-8,31,-9,29,-10,28,-11,26,-13,24,-16,24,-18,24,-20,24,-21,25,-21,26,-19,25,-16,23,-13,20,-11,16,-9,12,-9,8,-9,5,-10,2,-11,0,-13,-1,-14,-1,-16,-1,-17,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,7,3,8,7,9,10,8,14,7,17,5,18,3,19,0,18,-1,16,-2,13,-1,9,1,6,5,2,10,-1,16,-2
