timestamp,I0,Q0,I1,Q1,I2,Q2,I3,Q3,I4,Q4,I5,Q5,I6,Q6,I7,Q7,I8,Q8,I9,Q9,I10,Q10,I11,Q11,I12,Q12,I13,Q13,I14,Q14,I15,Q15,I16,Q16,I17,Q17,I18,Q18,I19,Q19,I20,Q20,I21,Q21,I22,Q22,I23,Q23,I24,Q24,I25,Q25,I26,Q26,I27,Q27,I28,Q28,I29,Q29,I30,Q30,I31,Q31,I32,Q32,I33,Q33,I34,Q34,I35,Q35,I36,Q36,I37,Q37,I38,Q38,I39,Q39,I40,Q40,I41,Q41,I42,Q42,I43,Q43,I44,Q44,I45,Q45,I46,Q46,I47,Q47,I48,Q48,I49,Q49,I50,Q50,I51,Q51
2025-05-21 14:18:38.636000,-25,10,-24,13,-24,15,-23,16,-22,16,-20,17,-18,18,-16,20,-15,22,-14,23,-15,24,-15,24,-16,23,-16,21,-16,18,-14,15,-11,12,-8,10,-5,9,-2,9,0,9,3,10,4,11,5,12,5,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-6,0,-8,-1,-10,-4,-12,-7,-12,-10,-12,-13,-11,-15,-9,-16,-7,-16,-5,-15,-3,-13,-3,-9,-3,-5,-6,-1,-9,3,-14,6
2025-05-21 14:18:38.646000,24,10,26,8,27,7,28,6,27,4,26,2,26,0,25,-2,26,-5,27,-6,27,-7,28,-6,28,-5,26,-4,24,-2,20,-1,16,-1,13,-2,10,-4,8,-6,6,-8,5,-10,4,-12,5,-13,5,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,9,1,12,-1,15,-3,16,-6,17,-8,16,-9,15,-9,13,-8,10,-6,7,-2,5,2,4,8,5,13,6
2025-05-21 14:18:38.656000,24,10,26,8,27,7,28,6,27,4,26,2,26,0,25,-2,26,-5,27,-6,27,-7,28,-6,28,-5,26,-4,24,-2,20,-1,16,-1,13,-2,10,-4,8,-6,6,-8,5,-10,4,-12,5,-13,5,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,9,1,12,-1,15,-3,16,-6,17,-8,16,-9,15,-9,13,-8,10,-6,7,-2,5,2,4,8,5,13,6
2025-05-21 14:18:38.666000,16,20,18,19,28,3,28,2,27,1,26,-1,25,-3,25,-6,25,-8,25,-10,26,-10,27,-10,27,-8,26,-6,23,-4,20,-3,16,-3,12,-4,9,-5,7,-7,5,-9,4,-11,3,-12,3,-13,4,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,5,8,4,12,2,14,0,16,-2,17,-4,17,-6,16,-7,14,-6,11,-4,8,-1,5,3,4,9,3,14,4
2025-05-21 14:18:38.676000,26,7,27,4,28,3,28,2,27,1,26,-1,25,-3,25,-6,25,-8,25,-10,26,-10,27,-10,27,-8,26,-6,23,-4,20,-3,16,-3,12,-4,9,-5,7,-7,5,-9,4,-11,3,-12,3,-13,4,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,5,8,4,12,2,14,0,16,-2,17,-4,17,-6,16,-7,14,-6,11,-4,8,-1,5,3,4,9,3,14,4
2025-05-21 14:18:38.686000,26,7,27,4,28,3,28,2,27,1,26,-1,25,-3,25,-6,25,-8,25,-10,26,-10,27,-10,27,-8,26,-6,23,-4,20,-3,16,-3,12,-4,9,-5,7,-7,5,-9,4,-11,3,-12,3,-13,4,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,5,8,4,12,2,14,0,16,-2,17,-4,17,-6,16,-7,14,-6,11,-4,8,-1,5,3,4,9,3,14,4
2025-05-21 14:18:38.696000,26,7,27,4,28,3,28,2,27,1,26,-1,25,-3,25,-6,25,-8,25,-10,26,-10,27,-10,27,-8,26,-6,23,-4,20,-3,16,-3,12,-4,9,-5,7,-7,5,-9,4,-11,3,-12,3,-13,4,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,5,8,4,12,2,14,0,16,-2,17,-4,17,-6,16,-7,14,-6,11,-4,8,-1,5,3,4,9,3,14,4
2025-05-21 14:18:38.706000,26,7,27,4,28,3,28,2,27,1,26,-1,25,-3,25,-6,25,-8,25,-10,26,-10,27,-10,27,-8,26,-6,23,-4,20,-3,16,-3,12,-4,9,-5,7,-7,5,-9,4,-11,3,-12,3,-13,4,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,5,8,4,12,2,14,0,16,-2,17,-4,17,-6,16,-7,14,-6,11,-4,8,-1,5,3,4,9,3,14,4
2025-05-21 14:18:38.716000,26,7,27,4,28,3,28,2,27,1,26,-1,25,-3,25,-6,25,-8,25,-10,26,-10,27,-10,27,-8,26,-6,23,-4,20,-3,16,-3,12,-4,9,-5,7,-7,5,-9,4,-11,3,-12,3,-13,4,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,5,8,4,12,2,14,0,16,-2,17,-4,17,-6,16,-7,14,-6,11,-4,8,-1,5,3,4,9,3,14,4
2025-05-21 14:18:38.726000,26,5,28,3,28,2,28,0,28,-1,27,-3,25,-5,25,-7,24,-9,25,-11,26,-11,27,-11,26,-10,26,-8,23,-6,20,-5,16,-4,12,-5,9,-6,7,-7,5,-9,4,-11,3,-12,3,-13,3,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,5,5,5,8,5,11,3,14,1,16,-1,17,-3,17,-5,16,-6,14,-5,11,-4,8,-1,5,3,4,9,3,14,3
2025-05-21 14:18:38.736000,26,5,28,3,28,2,28,0,28,-1,27,-3,25,-5,25,-7,24,-9,25,-11,26,-11,27,-11,26,-10,26,-8,23,-6,20,-5,16,-4,12,-5,9,-6,7,-7,5,-9,4,-11,3,-12,3,-13,3,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,5,5,5,8,5,11,3,14,1,16,-1,17,-3,17,-5,16,-6,14,-5,11,-4,8,-1,5,3,4,9,3,14,3
2025-05-21 14:18:38.746000,28,-10,28,-13,28,-15,28,-16,26,-17,24,-18,22,-20,20,-22,19,-24,18,-26,18,-27,19,-27,20,-25,20,-23,19,-20,17,-17,13,-14,9,-12,5,-11,2,-11,-1,-12,-3,-13,-5,-14,-5,-15,-5,-16,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5,-1,8,1,10,5,11,8,11,12,11,15,9,18,7,19,5,18,2,17,1,14,1,10,2,5,5,1,10,-3,16,-6
2025-05-21 14:18:38.756000,28,-10,28,-13,28,-15,28,-16,26,-17,24,-18,22,-20,20,-22,19,-24,18,-26,18,-27,19,-27,20,-25,20,-23,19,-20,17,-17,13,-14,9,-12,5,-11,2,-11,-1,-12,-3,-13,-5,-14,-5,-15,-5,-16,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5,-1,8,1,10,5,11,8,11,12,11,15,9,18,7,19,5,18,2,17,1,14,1,10,2,5,5,1,10,-3,16,-6
2025-05-21 14:18:38.766000,28,-10,28,-13,28,-15,28,-16,26,-17,24,-18,22,-20,20,-22,19,-24,18,-26,18,-27,19,-27,20,-25,20,-23,19,-20,17,-17,13,-14,9,-12,5,-11,2,-11,-1,-12,-3,-13,-5,-14,-5,-15,-5,-16,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5,-1,8,1,10,5,11,8,11,12,11,15,9,18,7,19,5,18,2,17,1,14,1,10,2,5,5,1,10,-3,16,-6
2025-05-21 14:18:38.776000,28,-10,28,-13,28,-15,28,-16,26,-17,24,-18,22,-20,20,-22,19,-24,18,-26,18,-27,19,-27,20,-25,20,-23,19,-20,17,-17,13,-14,9,-12,5,-11,2,-11,-1,-12,-3,-13,-5,-14,-5,-15,-5,-16,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5,-1,8,1,10,5,11,8,11,12,11,15,9,18,7,19,5,18,2,17,1,14,1,10,2,5,5,1,10,-3,16,-6
2025-05-21 14:18:38.786000,3,-27,1,-28,0,-29,-2,-29,-3,-28,-5,-27,-6,-26,-8,-25,-11,-25,-13,-25,-14,-26,-14,-27,-12,-27,-10,-26,-8,-24,-6,-20,-5,-17,-5,-13,-6,-10,-8,-7,-10,-5,-11,-3,-13,-2,-14,-2,-15,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-5,4,-6,8,-7,11,-6,14,-5,16,-3,17,0,17,2,17,4,14,4,11,4,8,3,5,-1,3,-5,2,-10,2,-15
2025-05-21 14:18:38.796000,3,-27,1,-28,0,-29,-2,-29,-3,-28,-5,-27,-6,-26,-8,-25,-11,-25,-13,-25,-14,-26,-14,-27,-12,-27,-10,-26,-8,-24,-6,-20,-5,-17,-5,-13,-6,-10,-8,-7,-10,-5,-11,-3,-13,-2,-14,-2,-15,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-5,4,-6,8,-7,11,-6,14,-5,16,-3,17,0,17,2,17,4,14,4,11,4,8,3,5,-1,3,-5,2,-10,2,-15
2025-05-21 14:18:38.806000,3,-27,1,-28,0,-29,-2,-29,-3,-28,-5,-27,-6,-26,-8,-25,-11,-25,-13,-25,-14,-26,-14,-27,-12,-27,-10,-26,-8,-24,-6,-20,-5,-17,-5,-13,-6,-10,-8,-7,-10,-5,-11,-3,-13,-2,-14,-2,-15,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-5,4,-6,8,-7,11,-6,14,-5,16,-3,17,0,17,2,17,4,14,4,11,4,8,3,5,-1,3,-5,2,-10,2,-15
2025-05-21 14:18:38.816000,3,-27,1,-28,0,-29,-2,-29,-3,-28,-5,-27,-6,-26,-8,-25,-11,-25,-13,-25,-14,-26,-14,-27,-12,-27,-10,-26,-8,-24,-6,-20,-5,-17,-5,-13,-6,-10,-8,-7,-10,-5,-11,-3,-13,-2,-14,-2,-15,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-5,4,-6,8,-7,11,-6,14,-5,16,-3,17,0,17,2,17,4,14,4,11,4,8,3,5,-1,3,-5,2,-10,2,-15
2025-05-21 14:18:38.826000,3,-27,1,-28,0,-29,-2,-29,-3,-28,-5,-27,-6,-26,-8,-25,-11,-25,-13,-25,-14,-26,-14,-27,-12,-27,-10,-26,-8,-24,-6,-20,-5,-17,-5,-13,-6,-10,-8,-7,-10,-5,-11,-3,-13,-2,-14,-2,-15,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-5,4,-6,8,-7,11,-6,14,-5,16,-3,17,0,17,2,17,4,14,4,11,4,8,3,5,-1,3,-5,2,-10,2,-15
2025-05-21 14:18:38.836000,3,-27,1,-28,0,-29,-2,-29,-3,-28,-5,-27,-6,-26,-8,-25,-11,-25,-13,-25,-14,-26,-14,-27,-12,-27,-10,-26,-8,-24,-6,-20,-5,-17,-5,-13,-6,-10,-8,-7,-10,-5,-11,-3,-13,-2,-14,-2,-15,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-5,4,-6,8,-7,11,-6,14,-5,16,-3,17,0,17,2,17,4,14,4,11,4,8,3,5,-1,3,-5,2,-10,2,-15
