timestamp,activity_detection,activity_flag,Th
2025-05-23 09:24:43.680000,3.7951720238981155,0.0,6.5279283966000605
2025-05-23 09:24:43.690000,3.84450030270288,0.0,6.5279283966000605
2025-05-23 09:24:43.700000,3.86996658620221,0.0,6.5279283966000605
2025-05-23 09:24:43.710000,3.554321124543429,0.0,6.5279283966000605
2025-05-23 09:24:43.720000,3.5677121822251623,0.0,6.5279283966000605
2025-05-23 09:24:43.730000,3.54291360554242,0.0,6.5279283966000605
2025-05-23 09:24:43.740000,3.560229846934055,0.0,6.5279283966000605
2025-05-23 09:24:43.750000,3.5706502309702675,0.0,6.5279283966000605
2025-05-23 09:24:43.760000,3.7246124093971775,0.0,6.5279283966000605
2025-05-23 09:24:43.771000,3.7246124093971775,0.0,6.5279283966000605
2025-05-23 09:24:43.780000,3.724612409397178,0.0,6.5279283966000605
2025-05-23 09:24:43.790000,3.737211855633836,0.0,6.5279283966000605
2025-05-23 09:24:43.800000,3.6876210204341113,0.0,6.5279283966000605
2025-05-23 09:24:43.810000,4.109627422238665,0.0,6.5279283966000605
2025-05-23 09:24:43.820000,4.1598514710948065,0.0,6.5279283966000605
2025-05-23 09:24:43.830000,4.199387176118312,0.0,6.5279283966000605
2025-05-23 09:24:43.840000,4.172008229719202,0.0,6.5279283966000605
2025-05-23 09:24:43.850000,4.195315745422311,0.0,6.5279283966000605
2025-05-23 09:24:43.860000,3.871559362771749,0.0,6.5279283966000605
2025-05-23 09:24:43.870000,3.871559362771749,0.0,6.5279283966000605
2025-05-23 09:24:43.880000,3.889630142802482,0.0,6.5279283966000605
2025-05-23 09:24:43.890000,3.8938070184047415,0.0,6.5279283966000605
2025-05-23 09:24:43.900000,3.891815915052014,0.0,6.5279283966000605
2025-05-23 09:24:43.911000,3.6840606251026826,0.0,6.5279283966000605
2025-05-23 09:24:43.920000,3.723981780808302,0.0,6.5279283966000605
2025-05-23 09:24:43.930000,3.7427911791011264,0.0,6.5279283966000605
2025-05-23 09:24:43.940000,3.7435154150214354,0.0,6.5279283966000605
2025-05-23 09:24:43.950000,3.7120498967175486,0.0,6.5279283966000605
2025-05-23 09:24:43.960000,3.7318131043997345,0.0,6.5279283966000605
