timestamp,activity_detection,activity_flag,Th
2025-05-23 09:24:43.323000,4.808291984756083,0.0,11.776025770969504
2025-05-23 09:24:43.333000,4.575958278414325,0.0,11.776025770969504
2025-05-23 09:24:43.343000,4.290359831137996,0.0,11.776025770969504
2025-05-23 09:24:43.353000,4.360373412200049,0.0,11.776025770969504
2025-05-23 09:24:43.363000,4.742358547819991,0.0,11.776025770969504
2025-05-23 09:24:43.373000,4.94673692528713,0.0,11.776025770969504
2025-05-23 09:24:43.383000,5.0563205804421605,0.0,11.776025770969504
2025-05-23 09:24:43.393000,4.395915432973414,0.0,11.776025770969504
2025-05-23 09:24:43.403000,4.798365834620654,0.0,11.776025770969504
2025-05-23 09:24:43.413000,5.065837664862461,0.0,11.776025770969504
2025-05-23 09:24:43.423000,5.053797925274391,0.0,11.776025770969504
2025-05-23 09:24:43.433000,5.017200100701903,0.0,11.776025770969504
2025-05-23 09:24:43.443000,4.984538879765862,0.0,11.776025770969504
2025-05-23 09:24:43.453000,4.6639552471938455,0.0,11.776025770969504
2025-05-23 09:24:43.463000,4.988067111252768,0.0,11.776025770969504
2025-05-23 09:24:43.473000,4.976619345409454,0.0,11.776025770969504
2025-05-23 09:24:43.483000,4.6787463000743434,0.0,11.776025770969504
2025-05-23 09:24:43.493000,4.719262432086383,0.0,11.776025770969504
2025-05-23 09:24:43.503000,4.831588536777023,0.0,11.776025770969504
2025-05-23 09:24:43.513000,4.897136082828229,0.0,11.776025770969504
2025-05-23 09:24:43.523000,4.898841543513981,0.0,11.776025770969504
2025-05-23 09:24:43.533000,5.685209431122848,0.0,11.776025770969504
2025-05-23 09:24:43.543000,5.557698954398141,0.0,11.776025770969504
2025-05-23 09:24:43.553000,5.5576121192684464,0.0,11.776025770969504
2025-05-23 09:24:43.563000,5.871381862301748,0.0,11.776025770969504
2025-05-23 09:24:43.573000,6.233967959019694,0.0,11.776025770969504
2025-05-23 09:24:43.583000,6.6085688082539775,0.0,11.776025770969504
2025-05-23 09:24:43.593000,6.984448254409985,0.0,11.776025770969504
2025-05-23 09:24:43.603000,7.04998582680216,0.0,11.776025770969504
2025-05-23 09:24:43.613000,7.099968085382622,0.0,11.776025770969504
