timestamp,activity_detection,activity_flag,Th
2025-05-23 09:24:38.061000,1.7136944189512535,0.0,5.365907734254605
2025-05-23 09:24:38.071000,1.7467473189392582,0.0,5.365907734254605
2025-05-23 09:24:38.081000,1.8130161930482056,0.0,5.365907734254605
2025-05-23 09:24:38.091000,1.8449840533998292,0.0,5.365907734254605
2025-05-23 09:24:38.102000,1.8676210927472394,0.0,5.365907734254605
2025-05-23 09:24:38.112000,1.860961614654461,0.0,5.365907734254605
2025-05-23 09:24:38.121000,1.8378853972575475,0.0,5.365907734254605
2025-05-23 09:24:38.131000,1.8499320412494233,0.0,5.365907734254605
2025-05-23 09:24:38.141000,1.9663563493718406,0.0,5.365907734254605
2025-05-23 09:24:38.151000,2.002263875929155,0.0,5.365907734254605
2025-05-23 09:24:38.161000,2.002263875929155,0.0,5.365907734254605
2025-05-23 09:24:38.172000,1.8796045717277348,0.0,5.365907734254605
2025-05-23 09:24:38.181000,1.8903622347866313,0.0,5.365907734254605
2025-05-23 09:24:38.191000,1.9378630092000695,0.0,5.365907734254605
2025-05-23 09:24:38.201000,2.019523511742113,0.0,5.365907734254605
2025-05-23 09:24:38.212000,2.047502448052537,0.0,5.365907734254605
2025-05-23 09:24:38.221000,2.1581192445018065,0.0,5.365907734254605
2025-05-23 09:24:38.232000,2.1644791069404623,0.0,5.365907734254605
2025-05-23 09:24:38.241000,2.199843664128079,0.0,5.365907734254605
2025-05-23 09:24:38.251000,2.180301802820156,0.0,5.365907734254605
2025-05-23 09:24:38.261000,2.250543320453178,0.0,5.365907734254605
2025-05-23 09:24:38.271000,2.2477707534060274,0.0,5.365907734254605
2025-05-23 09:24:38.281000,2.283583483284552,0.0,5.365907734254605
2025-05-23 09:24:38.291000,2.2855731934430317,0.0,5.365907734254605
2025-05-23 09:24:38.301000,2.296743872508394,0.0,5.365907734254605
2025-05-23 09:24:38.311000,2.27568782580242,0.0,5.365907734254605
2025-05-23 09:24:38.321000,2.2874882200933793,0.0,5.365907734254605
2025-05-23 09:24:38.331000,2.2918623402796463,0.0,5.365907734254605
2025-05-23 09:24:38.341000,2.3624134663069487,0.0,5.365907734254605
2025-05-23 09:24:38.351000,2.426501288249983,0.0,5.365907734254605
2025-05-23 09:24:38.361000,2.426501288249983,0.0,5.365907734254605
2025-05-23 09:24:38.371000,2.0278784463809267,0.0,5.365907734254605
2025-05-23 09:24:38.381000,2.0278784463809267,0.0,5.365907734254605
2025-05-23 09:24:38.391000,2.0278784463809267,0.0,5.365907734254605
2025-05-23 09:24:38.401000,2.0469440976944835,0.0,5.365907734254605
2025-05-23 09:24:38.411000,2.053331587414877,0.0,5.365907734254605
2025-05-23 09:24:38.422000,2.1402856119943685,0.0,5.365907734254605
2025-05-23 09:24:38.432000,2.3069682341698696,0.0,5.365907734254605
2025-05-23 09:24:38.441000,2.3069682341698696,0.0,5.365907734254605
2025-05-23 09:24:38.451000,2.3069682341698696,0.0,5.365907734254605
2025-05-23 09:24:38.461000,2.4426363183889057,0.0,5.365907734254605
2025-05-23 09:24:38.472000,2.38820316554716,0.0,5.365907734254605
2025-05-23 09:24:38.481000,2.284379111800831,0.0,5.365907734254605
2025-05-23 09:24:38.491000,2.275490474956942,0.0,5.365907734254605
2025-05-23 09:24:38.501000,2.2803329193468977,0.0,5.365907734254605
2025-05-23 09:24:38.511000,2.2958887268361248,0.0,5.365907734254605
2025-05-23 09:24:38.521000,2.303076543961053,0.0,5.365907734254605
2025-05-23 09:24:38.532000,2.240376099316844,0.0,5.365907734254605
2025-05-23 09:24:38.541000,2.2403760993168444,0.0,5.365907734254605
2025-05-23 09:24:38.551000,2.2403760993168444,0.0,5.365907734254605
2025-05-23 09:24:38.561000,2.2465344842783637,0.0,5.365907734254605
2025-05-23 09:24:38.571000,2.2359756999219567,0.0,5.365907734254605
2025-05-23 09:24:38.581000,2.2484789324270267,0.0,5.365907734254605
2025-05-23 09:24:38.591000,2.251152621762423,0.0,5.365907734254605
2025-05-23 09:24:38.601000,2.2673251879120886,0.0,5.365907734254605
2025-05-23 09:24:38.611000,2.2940578757270487,0.0,5.365907734254605
2025-05-23 09:24:38.621000,2.291448410116849,0.0,5.365907734254605
2025-05-23 09:24:38.631000,2.3364222907519014,0.0,5.365907734254605
2025-05-23 09:24:38.641000,2.3671040653440434,0.0,5.365907734254605
2025-05-23 09:24:38.651000,2.4064517736579196,0.0,5.365907734254605
2025-05-23 09:24:38.661000,2.402478328408872,0.0,5.365907734254605
2025-05-23 09:24:38.671000,2.427053336623344,0.0,5.365907734254605
2025-05-23 09:24:38.681000,2.4244537573518397,0.0,5.365907734254605
2025-05-23 09:24:38.691000,2.443187462499277,0.0,5.365907734254605
2025-05-23 09:24:38.701000,2.320489831359589,0.0,5.365907734254605
2025-05-23 09:24:38.711000,2.289436128996381,0.0,5.365907734254605
2025-05-23 09:24:38.721000,2.157780729738896,0.0,5.365907734254605
2025-05-23 09:24:38.732000,2.135748805501754,0.0,5.365907734254605
2025-05-23 09:24:38.741000,2.143510536146379,0.0,5.365907734254605
2025-05-23 09:24:38.751000,2.1360890855244583,0.0,5.365907734254605
2025-05-23 09:24:38.761000,2.1397291776052683,0.0,5.365907734254605
2025-05-23 09:24:38.771000,2.142978367800944,0.0,5.365907734254605
2025-05-23 09:24:38.781000,2.0362322779805213,0.0,5.365907734254605
2025-05-23 09:24:38.791000,2.018043062537561,0.0,5.365907734254605
2025-05-23 09:24:38.801000,2.03348619907752,0.0,5.365907734254605
2025-05-23 09:24:38.811000,2.077122417187299,0.0,5.365907734254605
2025-05-23 09:24:38.821000,2.0981815628280867,0.0,5.365907734254605
2025-05-23 09:24:38.831000,2.0506807884146485,0.0,5.365907734254605
